"prov_code","prov_name","muni_code","muni_name","c1842","c1857","c1860","c1877","c1887","c1897","c1900","c1910","c1920","c1930","c1940","c1950","c1960","c1970","c1981","c1991","c2001","c2011"
9,"burgos","095191","Villela",54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,"burgos","095192","Villoviado",40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,"burgos","095193","Vivar del Cid",114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,"burgos","095194","Vizmalo",68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,"burgos","09520","Lodoso",201,NA,NA,213,236,229,235,229,225,230,238,265,199,NA,NA,NA,NA,NA
9,"burgos","09521","Marmellar de Abajo",162,NA,NA,163,162,180,170,159,132,146,156,149,143,NA,NA,NA,NA,NA
9,"burgos","09522","Montanana",55,NA,NA,337,326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,"burgos","09523","Moradillo de Sedano",99,NA,NA,191,210,208,217,219,212,181,178,147,141,NA,NA,NA,NA,NA
9,"burgos","09524","Moriana",61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,"burgos","09525","Nuez de Arriba",82,NA,NA,566,539,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,"burgos","09526","Ocon de Villafranca",71,NA,NA,264,255,251,257,242,215,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,"burgos","09527","Olmos de la Picaza",52,NA,NA,NA,352,355,339,353,367,381,391,398,363,NA,NA,NA,NA,NA
9,"burgos","09528","Oron",221,NA,NA,389,390,357,369,365,379,404,385,366,416,NA,NA,NA,NA,NA
9,"burgos","09529","Pesadas de Burgos",123,NA,NA,192,155,170,168,203,205,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,"burgos","09530","Quintanaloma",79,NA,NA,188,227,242,245,250,240,240,204,204,139,NA,NA,NA,NA,NA
9,"burgos","09531","Quintanilla de la Presa",32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,"burgos","09532","Quintanilla de Riofresno",45,NA,NA,513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,"burgos","09533","Quintanillabon",94,NA,NA,190,192,179,176,177,149,152,187,163,124,NA,NA,NA,NA,NA
9,"burgos","09534","Relloso",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,"burgos","09535","Renuncio",78,NA,NA,255,269,256,273,280,245,256,310,302,323,NA,NA,NA,NA,NA
9,"burgos","09536","San Clemente del Valle",65,NA,NA,409,380,335,344,261,294,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,"burgos","09537","Santa Maria Tajadura",103,NA,NA,142,165,136,140,142,126,122,118,120,107,NA,NA,NA,NA,NA
9,"burgos","09538","Tablada de Rudron",94,NA,NA,275,296,327,336,304,416,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,"burgos","09539","Tamayo",89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,"burgos","09540","Terradillos de Sedano",99,NA,NA,223,224,232,237,255,241,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,"burgos","09541","Villaescusa del Butron",NA,NA,NA,297,296,331,347,295,287,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,"burgos","09542","Villaescusa la Solana",79,NA,NA,412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,"burgos","09543","Villafria de Burgos",152,NA,NA,418,430,472,471,508,503,483,529,530,543,NA,NA,NA,NA,NA
9,"burgos","09544","Villalbos",109,NA,NA,123,115,135,123,131,123,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,"burgos","09545","Villalomez",163,NA,NA,265,275,238,229,206,209,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,"burgos","09546","Villalbilla de Villadiego",95,NA,NA,295,299,256,227,242,275,293,282,265,245,NA,NA,NA,NA,NA
9,"burgos","09547","Villalluda y la Ventilla",94,NA,NA,346,352,371,396,427,358,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,"burgos","09548","Villamartin de Villadiego",49,NA,NA,285,307,341,339,348,341,373,406,417,344,NA,NA,NA,NA,NA
9,"burgos","09549","Villanasur Rio de Oca",207,NA,NA,306,289,292,283,261,220,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,"burgos","09550","Villanueva de Puerta",60,NA,NA,375,369,370,370,395,374,343,367,371,314,NA,NA,NA,NA,NA
9,"burgos","09551","Villanueva Soportilla",109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9,"burgos","09552","Villarmentero",135,NA,NA,130,146,132,123,127,103,112,126,125,119,NA,NA,NA,NA,NA
9,"burgos","09553","Villusto",144,NA,NA,254,222,201,204,220,241,267,269,275,291,NA,NA,NA,NA,NA
9,"burgos","09901","Quintanilla del Agua y Tordueles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,790,663,608,506
9,"burgos","09902","Valle de Santibanez",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,860,736,567,516
9,"burgos","09903","Villarcayo de Merindad de Castilla la Vieja",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4229,4105,3777,4615
9,"burgos","09904","Valle de las Navas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,720,673,626,595
9,"burgos","09905","Valle de Sedano",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,521,510,536,479
9,"burgos","09906","Merindad de Rio Ubierna",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1253,1117,1330,1423
9,"burgos","09907","Alfoz de Quintanaduenas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,466,479,1044,1962
9,"burgos","09908","Valle de Losa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,741,628,567
10,"caceres","10001","Abadia",274,NA,NA,278,364,360,367,433,391,446,528,633,506,513,315,310,272,325
10,"caceres","10002","Abertura",1096,NA,NA,1055,1056,1130,1170,1145,1244,1206,1265,1307,1317,907,629,532,502,446
10,"caceres","10003","Acebo",2355,NA,NA,1718,1709,1627,1705,2185,2240,2537,2610,3118,2260,1690,878,891,757,659
10,"caceres","10004","Acehuche",1315,NA,NA,1351,1793,1693,1770,1902,2054,2218,2363,2419,2173,1291,1046,1014,911,839
10,"caceres","10005","Aceituna",603,NA,NA,594,583,618,646,713,665,656,736,791,826,876,830,790,687,637
10,"caceres","10006","Ahigal",1370,NA,NA,1410,1657,1747,1774,1982,1971,2178,2302,2359,2606,2462,2052,1791,1602,1433
10,"caceres","10007","Albala",2465,NA,NA,1582,1852,2022,2109,2557,2609,2950,3352,3458,3616,2063,1170,968,791,766
10,"caceres","10008","Alcantara",4272,NA,NA,2922,3414,3094,3097,3538,3859,3836,4351,4150,3506,4457,2294,2076,1732,1604
10,"caceres","10009","Alcollarin",438,NA,NA,595,773,854,888,1029,927,989,1099,1097,1196,823,478,385,329,260
10,"caceres","10010","Alcuescar",3560,NA,NA,2172,2643,2916,2993,3399,3428,3799,4502,4205,4107,3953,3252,3331,2939,2884
10,"caceres","10011","Aldeacentenera",1643,NA,NA,1374,1665,1863,1924,2174,2032,2322,2500,2528,2351,1543,1239,1086,898,701
10,"caceres","10012","Aldea del Cano",1205,NA,NA,1268,1373,1503,1645,1831,2012,2218,2201,2167,1904,1175,886,791,729,695
10,"caceres","10013","Aldea del Obispo, La",383,NA,NA,590,613,656,671,939,1179,1382,1544,1711,1321,858,577,439,363,337
10,"caceres","10014","Aldeanueva de la Vera",2410,NA,NA,1845,1859,1901,1955,2280,2388,2788,3132,3688,4134,3610,2843,2616,2421,2202
10,"caceres","10015","Aldeanueva del Camino",931,NA,NA,1421,1678,1867,1872,1923,1949,2137,2128,2126,2003,1565,1227,978,848,779
10,"caceres","10016","Aldehuela del Jerte",130,NA,NA,150,153,168,169,174,171,208,218,261,356,520,475,403,385,370
10,"caceres","10017","Alia",3122,NA,NA,2626,2995,3123,3186,3553,3336,3721,4449,5494,4546,2993,2235,1696,1272,960
10,"caceres","10018","Aliseda",1764,NA,NA,1453,1663,1907,1979,2439,2978,3524,4239,4639,4743,3257,2566,2476,2221,2008
10,"caceres","10019","Almaraz",493,NA,NA,793,823,829,937,1052,1073,1013,1101,1080,2009,1001,1313,1293,1480,1560
10,"caceres","10020","Almoharin",2191,NA,NA,2168,2500,2716,2790,3122,3553,3797,4099,4310,3825,2783,2127,2129,2081,1975
10,"caceres","10021","Arroyo de la Luz",7395,NA,NA,5761,6101,6883,7279,7945,8432,9596,10487,10515,9923,8139,6625,6619,6594,6294
10,"caceres","10022","Arroyomolinos de la Vera",550,NA,NA,656,736,724,726,897,856,1086,1150,1254,1294,961,772,671,555,486
10,"caceres","10023","Arroyomolinos",3287,NA,NA,1588,1780,1756,1740,2067,2053,2045,2341,2542,2258,1551,1265,1157,1121,941
10,"caceres","10024","Banos de Montemayor",1150,NA,NA,1482,1725,1805,1858,1960,2006,1864,1884,1544,1507,1078,879,765,721,778
10,"caceres","10025","Barrado",550,NA,NA,619,520,587,613,629,708,748,873,915,937,828,660,583,524,454
10,"caceres","10026","Belvis de Monroy",931,NA,NA,805,860,971,977,948,929,1037,1125,1059,1941,853,674,550,664,636
10,"caceres","10027","Benquerencia",383,NA,NA,228,244,316,318,426,425,456,512,505,504,173,123,117,103,87
10,"caceres","10028","Berrocalejo",712,NA,NA,676,729,837,819,921,1118,1014,1055,1081,842,275,172,157,114,135
10,"caceres","10029","Berzocana",2027,NA,NA,1576,1755,1818,1896,1927,1958,1871,2010,1952,1846,1280,882,745,589,484
10,"caceres","10030","Bohonal de Ibor",548,NA,NA,662,773,907,925,1133,1172,1341,1512,1708,1526,1017,807,672,556,552
10,"caceres","10031","Botija",455,NA,NA,432,630,643,622,766,687,753,837,843,817,635,268,204,183,219
10,"caceres","10032","Brozas",7121,NA,NA,4870,4849,4856,4842,5000,5163,5562,5754,6076,5927,4508,2835,2490,2329,2053
10,"caceres","10033","Cabanas del Castillo",1013,NA,NA,1770,1977,2037,2151,2554,2480,1531,1745,1724,1783,1201,800,688,532,472
10,"caceres","10034","Cabezabellosa",959,NA,NA,763,840,888,912,1021,1036,1174,1234,1367,1321,1003,799,642,479,393
10,"caceres","10035","Cabezuela del Valle",2328,NA,NA,1770,1781,1791,1842,2075,2238,2503,2755,2883,2635,2565,2407,2430,2213,2370
10,"caceres","10036","Cabrero",470,NA,NA,464,334,411,413,444,597,605,705,779,686,688,628,479,408,374
10,"caceres","10037","Caceres",12052,NA,NA,11847,13749,13665,13617,14562,20218,24352,29030,40009,45960,55341,65758,74589,82716,95616
10,"caceres","10038","Cachorrilla",438,NA,NA,333,403,402,425,444,487,441,399,448,407,215,148,112,95,101
10,"caceres","10039","Cadalso",767,NA,NA,683,699,680,722,896,783,820,968,1009,1028,838,735,584,566,484
10,"caceres","10040","Calzadilla",1205,NA,NA,897,1075,1174,1164,1229,1229,1313,1382,1587,1661,1012,743,618,546,497
10,"caceres","10041","Caminomorisco",767,NA,NA,884,839,920,989,1256,1295,1481,1724,1919,2084,2034,1556,1329,1308,1218
10,"caceres","10042","Campillo de Deleitosa",219,NA,NA,277,397,420,423,422,438,437,506,613,575,317,248,175,125,66
10,"caceres","10043","Campo Lugar",548,NA,NA,551,652,741,770,906,1083,1237,1431,1476,1580,1791,1396,1304,1174,974
10,"caceres","10044","Canamero",1698,NA,NA,1534,1759,1990,2005,2315,2374,2739,2957,3294,3586,2511,2259,2078,1875,1742
10,"caceres","10045","Canaveral",2356,NA,NA,1831,2104,2179,2331,2787,2379,2716,2862,2843,2449,2429,2027,1717,1406,1196
10,"caceres","10046","Carbajo",438,NA,NA,288,354,394,392,424,430,487,584,626,567,338,300,313,259,230
10,"caceres","10047","Carcaboso",325,NA,NA,296,358,340,358,438,438,483,587,732,1026,1560,1404,1326,1209,1116
10,"caceres","10048","Carrascalejo",931,NA,NA,1049,1079,1048,1007,1016,1131,1225,1274,1469,1302,952,623,495,398,313
10,"caceres","10049","Casar de Caceres",6026,NA,NA,4507,4465,4568,4532,4647,4493,4942,5241,5213,5007,3864,3758,4071,4610,4792
10,"caceres","10050","Casar de Palomero",876,NA,NA,1349,1414,1431,1455,1686,1811,2040,2332,2215,2269,2033,1767,1492,1343,1414
10,"caceres","10051","Casares de las Hurdes",448,NA,NA,369,375,376,378,501,579,742,847,944,1070,1106,1096,1012,647,492
10,"caceres","10052","Casas de Don Antonio",986,NA,NA,570,688,684,695,818,923,1051,1214,1098,869,434,249,270,238,195
10,"caceres","10053","Casas de Don Gomez",740,NA,NA,532,539,549,581,626,651,656,630,680,741,604,529,409,338,337
10,"caceres","10054","Casas del Castanar",986,NA,NA,869,822,835,813,844,938,1070,1192,1364,1238,1049,858,755,688,627
10,"caceres","10055","Casas del Monte",1096,NA,NA,985,980,988,1050,1039,1001,1021,1160,1203,1101,1040,1073,953,912,814
10,"caceres","10056","Casas de Millan",1917,NA,NA,1236,1423,1482,1473,1437,1388,1624,1656,1839,1845,1304,863,853,753,673
10,"caceres","10057","Casas de Miravete",329,NA,NA,400,515,615,571,661,708,746,810,858,708,522,232,169,161,177
10,"caceres","10058","Casatejada",1424,NA,NA,1112,1320,1529,1542,1962,1707,2009,2231,2342,2617,1761,1671,1410,1242,1452
10,"caceres","10059","Casillas de Coria",1261,NA,NA,1045,1113,1007,1007,1062,1102,1146,1296,1578,1556,902,800,643,508,448
10,"caceres","10060","Castanar de Ibor",1260,NA,NA,1358,1555,1485,1553,1463,1453,1546,1722,2183,2149,1869,1647,1366,1298,1161
10,"caceres","10061","Ceclavin",4656,NA,NA,4710,4910,4748,5025,5158,4872,4672,5295,5490,5297,4037,2705,2405,2139,2013
10,"caceres","10062","Cedillo",482,NA,NA,695,776,769,845,987,1073,1171,1260,1461,1155,1013,705,605,554,497
10,"caceres","10063","Cerezo",164,NA,NA,214,231,252,256,287,282,291,323,409,427,390,321,262,211,186
10,"caceres","10064","Cilleros",2520,NA,NA,2501,2811,2619,2717,2802,2723,3189,3898,3809,3516,2830,2501,2394,2065,1799
10,"caceres","10065","Collado",164,NA,NA,169,215,240,218,149,227,260,333,351,1516,1574,659,365,175,163
10,"caceres","10066","Conquista de la Sierra",274,NA,NA,434,514,521,534,666,626,702,769,748,766,422,244,197,204,212
10,"caceres","10067","Coria",2794,NA,NA,2407,3013,2792,2819,3128,3201,3385,4499,5211,8123,10101,10390,11108,12086,12994
10,"caceres","10068","Cuacos de Yuste",1205,NA,NA,1057,1080,1133,1156,1316,1229,1440,1625,1717,2003,1452,1034,975,949,897
10,"caceres","10069","Cumbre, La",2082,NA,NA,1652,1882,1985,2125,2373,2306,2695,2788,2943,3016,1773,1544,1229,1108,943
10,"caceres","10070","Deleitosa",876,NA,NA,1171,1453,1504,1593,1934,2035,2082,2281,2685,2343,1578,1266,1077,865,809
10,"caceres","10071","Descargamaria",820,NA,NA,762,795,831,841,868,813,744,911,812,727,513,367,261,274,181
10,"caceres","10072","Eljas",2740,NA,NA,1804,1934,1806,1814,1922,1752,1775,1990,2307,1906,1831,1737,1360,1166,980
10,"caceres","10073","Escurial",2301,NA,NA,1558,1707,1725,1774,1873,1933,2034,2141,2250,2100,1377,1027,1003,893,807
10,"caceres","10074","Estorninos",164,NA,NA,139,203,226,253,249,285,286,259,286,196,106,NA,NA,NA,NA
10,"caceres","10075","Fresnedoso de Ibor",383,NA,NA,627,683,713,721,757,688,874,976,1144,982,805,568,504,344,317
10,"caceres","10076","Galisteo",1205,NA,NA,977,1064,1051,1084,1213,1128,1156,1228,1387,2926,3400,2470,2065,1984,1004
10,"caceres","10077","Garciaz",767,NA,NA,1154,1393,1591,1755,2174,2044,2189,2460,2517,2407,1751,1226,1099,982,815
10,"caceres","10078","Garganta, La",1041,NA,NA,1159,1133,1287,1336,1399,1482,1532,1549,1568,1385,914,771,675,606,480
10,"caceres","10079","Garganta la Olla",1972,NA,NA,1086,1468,1500,1557,1754,1636,1821,2049,2081,2070,1846,1355,1277,1147,1003
10,"caceres","10080","Gargantilla",657,NA,NA,769,839,908,910,1027,1048,1033,1021,1004,1004,750,613,567,491,423
10,"caceres","10081","Garguera",307,NA,NA,309,430,420,439,553,542,602,750,852,723,438,283,271,180,121
10,"caceres","10082","Garrovillas de Alconetar",6574,NA,NA,4980,4989,4994,5257,6069,6109,6264,6358,6501,5911,3859,2740,2631,2453,2244
10,"caceres","10083","Garvin",219,NA,NA,447,482,496,451,482,517,543,524,459,394,220,185,120,116,111
10,"caceres","10084","Gata",3122,NA,NA,2149,2127,2195,2283,2476,2388,2372,2538,2611,3019,3040,2408,2091,1824,1629
10,"caceres","10085","Gordo, El",821,NA,NA,936,1142,1143,1187,1386,1394,1460,1675,2009,1450,534,337,357,261,387
10,"caceres","10086","Granja, La",657,NA,NA,549,604,609,648,705,571,582,692,713,663,584,499,473,411,354
10,"caceres","10087","Guadalupe",3835,NA,NA,2756,2949,3197,3223,3622,3507,3476,3679,3962,4048,3112,2941,2507,2288,2026
10,"caceres","10088","Guijo de Coria",822,NA,NA,657,731,742,795,808,788,861,862,914,913,742,432,357,280,246
10,"caceres","10089","Guijo de Galisteo",1424,NA,NA,801,848,794,786,889,803,779,863,835,860,1071,1900,1759,1763,1601
10,"caceres","10090","Guijo de Granadilla",1041,NA,NA,965,1007,1102,1187,1296,1136,1161,1190,1568,1626,1258,1095,824,698,601
10,"caceres","10091","Guijo de Santa Barbara",466,NA,NA,671,770,851,894,1029,971,1065,1075,1056,916,802,774,583,469,396
10,"caceres","10092","Herguijuela",712,NA,NA,899,932,1053,1093,1313,1378,1556,1606,1640,1579,753,553,470,386,364
10,"caceres","10093","Hernan-Perez",820,NA,NA,326,387,464,465,492,422,635,630,690,737,555,575,525,497,499
10,"caceres","10094","Herrera de Alcantara",986,NA,NA,754,820,958,1052,1270,1236,1296,1360,1361,1274,882,540,408,310,288
10,"caceres","10095","Herreruela",822,NA,NA,669,745,714,773,861,866,970,1063,1193,1149,1003,716,548,405,367
10,"caceres","10096","Hervas",3540,NA,NA,4221,4638,4591,4736,4838,4678,4808,5027,5025,4521,3796,3544,3832,3842,4157
10,"caceres","10097","Higuera",383,NA,NA,353,390,381,391,389,375,375,434,529,472,276,153,131,102,111
10,"caceres","10098","Hinojal",876,NA,NA,1195,1425,1419,1547,1769,2013,2357,2535,2774,2321,880,535,464,421,442
10,"caceres","10099","Holguera",438,NA,NA,488,752,784,845,891,977,1018,1059,1210,1185,1215,1029,870,796,748
10,"caceres","10100","Hoyos",2136,NA,NA,1624,1496,1529,1620,1768,1652,1555,1781,1677,1585,1372,1138,1010,972,923
10,"caceres","10101","Huelaga",164,NA,NA,143,119,131,146,147,145,159,172,234,312,318,229,181,202,206
10,"caceres","10102","Ibahernando",1205,NA,NA,1133,1396,1445,1511,1860,2213,2432,2800,3132,2580,1323,944,840,681,449
10,"caceres","10103","Jaraicejo",1096,NA,NA,1318,1699,1748,1851,2237,2102,2317,2564,2632,2319,1454,899,759,642,552
10,"caceres","10104","Jaraiz de la Vera",2520,NA,NA,2522,2904,3353,3328,4221,4167,4877,5823,6607,8438,6422,8504,7254,6644,6647
10,"caceres","10105","Jarandilla de la Vera",2191,NA,NA,1788,1765,1893,1936,2286,2090,2429,3167,3333,3688,3040,3226,3110,2970,3077
10,"caceres","10106","Jarilla",493,NA,NA,518,526,597,642,696,775,616,612,631,540,396,264,195,156,154
10,"caceres","10107","Jerte",1096,NA,NA,1140,1140,1214,1274,1663,1723,1819,1960,2048,2018,1514,1504,1363,1302,1326
10,"caceres","10108","Ladrillar",657,NA,NA,880,845,912,925,1057,1074,1169,1268,1168,1381,1052,767,433,296,209
10,"caceres","10109","Logrosan",3396,NA,NA,3468,4123,4264,4294,4733,6040,5751,5876,6524,6776,4564,3724,2760,2315,2085
10,"caceres","10110","Losar de la Vera",2082,NA,NA,1556,1727,1755,1756,1963,2164,2435,3255,3495,3745,3287,3187,3118,3070,2830
10,"caceres","10111","Madrigal de la Vera",493,NA,NA,598,795,939,900,1242,1632,1914,2279,2702,2954,2426,1873,1827,1755,1789
10,"caceres","10112","Madrigalejo",986,NA,NA,1648,2151,2206,2331,3129,3379,3897,4339,4784,5794,3930,3051,2490,2115,1858
10,"caceres","10113","Madronera",2082,NA,NA,3473,4266,4446,4387,5081,4877,5383,5729,6549,6463,5455,3554,3315,3132,2866
10,"caceres","10114","Majadas",2465,NA,NA,393,470,509,504,524,684,737,779,1052,1443,1340,1028,1130,1336,1348
10,"caceres","10115","Malpartida de Caceres",3835,NA,NA,4284,4659,4830,4873,5421,5581,5959,6280,6233,6129,5093,3528,3956,4324,4447
10,"caceres","10116","Malpartida de Plasencia",2191,NA,NA,2171,2320,2265,3095,3549,4309,4845,6032,7430,7787,6012,5053,4148,4202,4739
10,"caceres","10117","Marchagaz",192,NA,NA,326,349,347,363,405,344,412,454,514,530,505,476,430,389,260
10,"caceres","10118","Mata de Alcantara",1096,NA,NA,770,899,911,937,1096,1156,1377,1575,1617,1502,1099,507,405,357,327
10,"caceres","10119","Membrio",2903,NA,NA,2272,2423,2450,2487,2391,2349,2447,2585,2516,2512,1832,1130,1013,848,745
10,"caceres","10120","Mesas de Ibor",466,NA,NA,567,651,747,688,821,783,776,940,1010,1080,473,277,232,210,179
10,"caceres","10121","Miajadas",2465,NA,NA,4345,4912,5171,5430,6332,6810,7607,8474,9203,8845,8799,8698,9633,9763,10153
10,"caceres","10122","Millanes",274,NA,NA,252,252,288,296,440,429,528,592,655,654,527,285,267,218,256
10,"caceres","10123","Mirabel",1315,NA,NA,943,1128,996,1092,1314,1353,1656,1964,2163,2236,1618,1052,941,797,697
10,"caceres","10124","Mohedas de Granadilla",916,NA,NA,800,831,817,829,913,858,939,1077,1137,1228,1395,1402,1128,1115,970
10,"caceres","10125","Monroy",851,NA,NA,1047,1262,1533,1614,1924,2114,2378,2737,2744,2452,2020,1409,1345,1176,1077
10,"caceres","10126","Montanchez",5587,NA,NA,4256,4675,4673,4703,4939,4716,4626,5188,5281,4457,3334,2883,2487,2141,1898
10,"caceres","10127","Montehermoso",3725,NA,NA,2882,2990,2992,3018,3676,3546,3716,4444,5020,6081,6416,5480,5296,5491,5888
10,"caceres","10128","Moraleja",1315,NA,NA,1230,1531,1730,1779,1901,1977,2480,3151,4097,8380,7152,7632,8015,7886,7108
10,"caceres","10129","Morcillo",219,NA,NA,157,213,183,216,203,184,253,331,394,404,555,518,601,457,401
10,"caceres","10130","Navaconcejo",1096,NA,NA,1111,1238,1218,1230,1378,1507,1758,2195,2430,2268,2152,2116,2152,2170,2009
10,"caceres","10131","Navalmoral de la Mata",3835,NA,NA,3324,3870,4416,4472,5083,5001,5508,6865,7336,9060,10087,13208,15089,15237,17265
10,"caceres","10132","Navalvillar de Ibor",219,NA,NA,361,445,466,468,470,492,636,698,813,948,843,711,634,536,468
10,"caceres","10133","Navas del Madrono",4161,NA,NA,2689,2739,2808,2880,3132,2864,3138,3354,3293,3382,2632,1842,1698,1555,1418
10,"caceres","10134","Navezuelas",NA,NA,NA,NA,NA,NA,NA,NA,NA,1205,1408,1431,1386,1194,888,808,745,674
10,"caceres","10135","Nunomoral",767,NA,NA,1229,1053,1053,1168,1394,1420,1713,2031,2302,2729,2824,2672,2195,1768,1403
10,"caceres","10136","Oliva de Plasencia",822,NA,NA,821,905,977,1049,1169,1234,1037,1206,1532,1410,805,519,368,283,302
10,"caceres","10137","Palomero",329,NA,NA,381,480,575,590,672,644,726,754,746,793,696,622,609,573,435
10,"caceres","10138","Pasaron de la Vera",1479,NA,NA,1538,1484,1625,1676,1768,1782,1827,1917,2127,2042,1133,1003,725,709,660
10,"caceres","10139","Pedroso de Acim",876,NA,NA,619,660,628,645,588,559,540,616,568,543,329,236,193,107,115
10,"caceres","10140","Peraleda de la Mata",3561,NA,NA,1996,2233,2288,2380,2692,2581,2981,3166,3359,3152,1944,1574,1540,1454,1438
10,"caceres","10141","Peraleda de San Roman",493,NA,NA,929,1041,1079,1183,1336,1300,1381,1495,1612,1333,815,598,453,400,283
10,"caceres","10142","Perales del Puerto",1096,NA,NA,914,970,1134,1177,1349,1317,1504,1704,1849,1869,1016,1072,1023,1005,977
10,"caceres","10143","Pescueza",603,NA,NA,542,622,671,687,640,584,590,639,730,729,448,305,271,182,162
10,"caceres","10144","Pesga, La",382,NA,NA,494,475,495,583,634,637,816,933,1051,1314,1383,1446,1413,1180,1122
10,"caceres","10145","Piedras Albas",493,NA,NA,742,724,945,1015,1147,1120,1154,1319,1495,1201,836,350,268,183,176
10,"caceres","10146","Pinofranqueado",876,NA,NA,1300,1149,1158,1166,1550,1684,1663,1896,2043,2391,2520,2073,1843,1638,1647
10,"caceres","10147","Piornal",658,NA,NA,1346,1409,1177,1189,1270,1566,1725,1894,2216,2326,1981,1712,1620,1543,1528
10,"caceres","10148","Plasencia",6026,NA,NA,6404,7608,8067,7965,8923,10016,11805,15308,17507,20962,26051,31201,36060,36690,41162
10,"caceres","10149","Plasenzuela",520,NA,NA,800,961,1120,1099,1255,1427,1482,1588,1633,1322,882,510,514,517,494
10,"caceres","10150","Portaje",1095,NA,NA,990,1109,1141,1185,1240,1224,1322,1262,1447,1405,903,475,482,400,400
10,"caceres","10151","Portezuelo",548,NA,NA,453,613,612,608,683,697,732,798,806,820,605,413,352,303,255
10,"caceres","10152","Pozuelo de Zarzon",1424,NA,NA,1042,1276,1348,1353,1450,1272,1151,1330,1341,1303,963,782,660,608,554
10,"caceres","10153","Puerto de Santa Cruz",767,NA,NA,818,915,933,944,1010,1012,1125,1057,1199,1068,1013,511,469,418,389
10,"caceres","10154","Rebollar",NA,NA,NA,NA,NA,NA,NA,NA,NA,332,381,424,399,319,281,279,248,226
10,"caceres","10155","Riolobos",1095,NA,NA,1160,1325,1333,1346,1430,1456,1489,1558,1759,1951,2053,1783,1809,1464,1349
10,"caceres","10156","Robledillo de Gata",660,NA,NA,615,634,584,595,567,564,503,531,547,517,356,235,216,144,123
10,"caceres","10157","Robledillo de la Vera",329,NA,NA,412,458,499,499,668,642,646,823,880,864,500,391,465,324,307
10,"caceres","10158","Robledillo de Trujillo",931,NA,NA,1236,1388,1448,1462,1788,2036,2080,2099,2115,1737,985,646,553,476,414
10,"caceres","10159","Robledollano",383,NA,NA,518,559,551,568,570,603,583,720,798,716,715,591,443,459,361
10,"caceres","10160","Romangordo",712,NA,NA,639,688,699,692,732,671,659,742,776,684,376,253,213,190,258
10,"caceres","10161","Ruanes",274,NA,NA,478,561,598,626,643,724,804,821,763,698,245,124,111,98,67
10,"caceres","10162","Salorino",3068,NA,NA,2203,2223,2241,2282,2471,2577,2618,2624,2611,2516,1714,1166,971,775,671
10,"caceres","10163","Salvatierra de Santiago",1205,NA,NA,1138,1301,1317,1322,1427,1347,1498,1660,1729,1363,872,569,475,429,310
10,"caceres","10164","San Martin de Trevejo",2465,NA,NA,1713,1775,1534,1574,1889,1651,1559,1875,1746,1551,1055,1012,960,935,892
10,"caceres","10165","Santa Ana",548,NA,NA,515,593,633,630,696,721,855,946,1050,1061,676,506,372,345,286
10,"caceres","10166","Santa Cruz de la Sierra",657,NA,NA,611,703,749,742,836,909,1118,1258,1350,1149,597,431,403,361,280
